sample,excluded_project,trade_size_bin,trade_size,full_log_odds,loo_log_odds,log_odds_change_loo_minus_full,full_odds_ratio_vs_under_100,loo_odds_ratio_vs_under_100,OR_ratio_loo_vs_full,covariance_valid,status
24m_primary_all_project_versions,apeswap,05_1000_2500,$1k–2.5k,1.6237987659614566,1.6237980389206248,-7.270408317605614e-07,5.072322329889904,5.072318642105799,0.9999992729594326,True,ok
24m_primary_all_project_versions,apeswap,06_2500_5000,$2.5k–5k,1.820145693432597,1.8201448415374335,-8.518951635227978e-07,6.172757714633513,6.17275245609331,0.9999991481051993,True,ok
24m_primary_all_project_versions,apeswap,07_5000_10000,$5k–10k,1.9746747087741696,1.9746737310295641,-9.77744605501485e-07,7.204275784919845,7.204268740981503,0.9999990222558724,True,ok
24m_primary_all_project_versions,apeswap,08_10000_25000,$10k–25k,1.997572755231707,1.99757163366392,-1.1215677870879404e-06,7.3711427999472265,7.371134532715544,0.9999988784328419,True,ok
24m_primary_all_project_versions,apeswap,09_25000_50000,$25k–50k,1.8699601737307865,1.8699589103988064,-1.2633319801391707e-06,6.488037999793154,6.488029803252438,0.9999987366688179,True,ok
24m_primary_all_project_versions,apeswap,10_50000_100000,$50k–100k,1.613626568679092,1.613625202885154,-1.3657939379463357e-06,5.020987204633078,5.020980347003875,0.9999986342069948,True,ok
24m_primary_all_project_versions,apeswap,11_100000_plus,≥$100k,1.7461015254186734,1.7461002544613224,-1.2709573509184224e-06,5.732212176502031,5.7322048911094585,0.9999987290434568,True,ok
24m_primary_all_project_versions,balancer,02_100_250,$100–250,0.8273084816202131,0.8278154689982151,0.0005069873780020329,2.287154529987947,2.2883143824566283,1.0005071159178245,True,ok
24m_primary_all_project_versions,balancer,03_250_500,$250–500,1.205295906884678,1.2065463912034524,0.001250484318774392,3.337746594150325,3.341923004650047,1.0012512665002915,True,ok
24m_primary_all_project_versions,balancer,04_500_1000,$500–1k,1.460651348536876,1.4618906368431952,0.0012392883063192528,4.30876512239444,4.314108234769797,1.0012400565413946,True,ok
24m_primary_all_project_versions,balancer,05_1000_2500,$1k–2.5k,1.6237987659614566,1.625151397806984,0.0013526318455274744,5.072322329889904,5.079187956890166,1.0013535470645871,True,ok
