x,y
3.0240128813642833,13881.02090214979
3.0235733562460507,13633.422401932728
3.02552948407602,13401.74336313829
3.025064517151835,13178.791385677838
3.0280762980588305,12969.246472244264
3.026239165440926,12769.208135815245
3.0287889576902463,12571.856394961782
3.0278919694738415,12390.14107847236
3.026436116157561,12195.651535130815
3.0341277026970546,12019.971194691
3.0314985871447524,11871.427245038987
3.0292913640538304,11707.255293193375
3.030855556958085,11543.122548346484
3.0304019407297034,11383.7261903952
3.030486118965806,11227.94418768072
3.0321204043393077,11073.520599019015
3.032814457256584,10935.029211108566
3.0323272744272995,10792.833204017412
3.034085653371976,10655.354976151126
3.0386514182327318,10530.982465318655
3.0380155826453303,10416.922270440324
3.0393605016570517,10303.08332079677
3.0429410281058016,10196.249079013678
3.0485952246039183,10101.79912447213
3.092143112463124,10032.00515883975
3.3,10006.46076137415
3.208108657087055,9991.153456166228
3.134816726474129,9964.332834079907
3.094154914270144,9925.745397531757
3.0689082968355383,9877.025273499405
3.050187368254497,9802.344256031472
3.0492124141892387,9718.595685514529
3.0450322353314982,9630.818709258392
3.042963865506545,9538.058587736825
3.0407191625549395,9443.843576628127
3.0373777620215625,9341.176863518704
3.036322492198583,9234.36448682747
3.035630485779659,9126.777879420017
3.0440553796266805,9026.272504524954
