days_since_start,volume_millions,ma7,ci_upper,ci_lower
409,189.73951056528858,220.11035725107814,350.2848689422199,89.93584555993644
410,243.5949247888756,202.98995825579414,295.4054176364455,110.57449887514274
411,129.00549633406047,204.34285129806148,298.359263361949,110.32643923417398
412,162.60415665512372,206.0053465438527,305.1664298564874,106.84426323121804
413,206.39638132331663,211.35809658726672,310.46894536378295,112.24724781075047
414,233.01349403152182,226.9619911437778,371.459079318201,82.46490296935454
415,277.6834621087822,239.4193706020586,358.2229012629416,120.61583994117561
416,227.20876086918653,261.7546160826345,371.98324678046566,151.5259853848034
417,352.8221866844531,277.73078361884876,383.0226067554854,172.4389604822121
418,216.20715254202617,300.07639663106016,424.80400531461305,175.34878794750728
419,318.95087501915526,297.647436906432,424.93915507363215,170.35571873923186
420,318.22955407681644,309.0562522621349,420.85927935607367,197.25322516819605
421,389.4327851170014,317.3253024439817,449.92492895412636,184.72567593383698
422,260.68074403638514,314.53004469235435,457.1006771370397,171.95941224766898
423,307.0704683591065,304.4212871549702,454.9992886418456,153.84328566809472
424,410.70553795738056,296.5657963776239,449.4083752815798,143.72321747366794
425,196.6403482806351,283.8771313391307,414.75076863289945,153.00349404536195
426,248.1895722574661,279.8629294321678,415.49436635647373,144.23149250786187
427,263.24111863539235,269.28762522784666,406.48894567256264,132.08630478313071
428,300.61212984754934,239.1190421020281,310.22723818377096,168.01084602028521
429,232.58133068764468,237.42678224083278,313.4382479233692,161.41531655829635
430,233.04333892885853,231.9666086471895,309.7656738462246,154.1675434481544
431,199.52545607665056,239.20563100631503,336.62866366282213,141.78259834980793
432,184.79452925226784,235.40621323862965,323.65652819212136,147.15589828513794
433,209.9683571019633,259.27792841690416,409.30405005421375,109.25180677959457
434,313.91427514927096,251.24632829086028,412.89782709854046,89.59482948318012
435,274.0162054737516,251.08747223309848,412.9687042038945,89.20624026230249
436,399.68333693556644,245.38570337888203,419.93640003716166,70.8350067206024
437,176.8221380465514,239.35085996157153,422.0068125299526,56.694907393190476
438,198.41346367231776,216.40144565353506,395.8102387334011,36.99265257366906
439,144.88214727275283,201.0655455612325,375.97102952900303,26.16006159346199
440,167.72445318078954,176.61808622198893,232.64496214158726,120.5912103023906
441,153.26837499301564,181.356207320294,242.60470931426366,120.10770532632435
442,166.6649048276339,178.5564317379308,238.004693031392,119.10817044446961
443,228.55112156086133,173.28160007743728,249.92692731491758,96.63627283995696
444,209.98898573468696,168.40562355429867,250.60498110445508,86.20626600414228
445,178.8150345957755,175.93151181802654,261.1293126899681,90.73371094608497
446,107.95832564929795,186.9513207694694,284.9762532889829,88.92638824995592
447,133.59261751881957,184.59636373744738,278.8294917821381,90.36323569275663
448,205.9495928391105,191.12484841343726,298.4187496647701,83.83094716210448
449,243.80356748773374,205.59495710765705,330.27819725667666,80.91171695863743
450,212.0664223367075,219.38099915589765,312.07041379291474,126.69158451888059
451,255.68837846661603,229.44828097173777,289.2410454224557,169.65551652101982
452,280.105795455314,247.4689890754415,339.7304261665921,155.20755198429092
453,204.46061998698232,257.6829569439679,362.4780534575961,152.88786043033969
454,204.06359022970008,277.5080744077785,393.4598838088656,161.55626500669143
455,332.094549565037,286.35629756663974,403.91298373424144,168.79961139903804
456,315.3013425674181,296.4291235137012,422.85556854871913,170.00267847868326
457,350.84224458338196,307.03955191027904,408.35121094546685,205.72789287509124
458,317.6259405786445,337.6474616480001,422.52568638474867,252.76923691125154
459,350.6155770847444,353.2746619932598,467.26393985092875,239.2853841355909
460,278.73361876302744,366.5717673349685,481.55943951780995,251.58409515212708
461,418.3189583937473,378.48099338320054,502.40431794407516,254.55766882232592
462,441.4849519818551,418.8829512279056,611.7901400699585,225.97576238585273
463,408.381079959379,434.3631686306596,619.2536653271325,249.47267193418668
464,434.2068269210055,438.1287402151097,609.3383951407686,266.9190852894508
465,600.4396454915802,416.23037069367336,630.9315555103817,201.529185876965
466,458.97709890402234,397.3146982927311,624.1104215645673,170.51897502089486
467,305.0926198541787,390.77270570194054,618.6723340590987,162.87307734478236
468,265.0303717436931,378.2121250419144,604.6863663545522,151.73788372927663
469,309.07524517525894,345.47957897219163,467.54305992805934,223.41609801632393
470,362.5871318238447,318.87485779756463,401.7408128732747,236.00890272185455
471,346.2827623008231,314.28892591304975,403.7252530580387,224.85259876806083
472,371.3118230035209,303.59063042974816,429.2901948099194,177.89106604957692
473,272.74405068163304,301.42958669048323,427.2060660803933,175.65310730057314
474,272.9910966625747,302.7423830904568,431.52803010017715,173.95673608073653
475,190.1423033605815,304.4057039130212,435.970551518766,172.84085630727645
476,293.9479390004051,293.5365767638841,411.7214031077352,175.351750420033
477,371.7767066236596,301.01245554538616,419.65993690659445,182.36497418417787
478,357.926008058774,302.217574981431,419.7487717038438,184.68637825901828
479,295.2279329595608,307.3713250630321,404.06837559022784,210.67427453583633
480,325.07520215214754,315.84371728728553,417.1411959737537,214.5462386008173
481,281.42693271488866,307.06156210708076,396.12390820325544,217.99921601090608
482,226.21855393178868,306.27494658208286,393.3960977998051,219.15379536436063
483,353.2546845701795,320.5733554277187,428.6103344800064,212.53637637543105
484,310.30162036222663,313.7042478708404,426.2371269383963,201.17136880328454
485,352.4196993837881,305.57942244575906,435.1538376438887,176.0050072476294
486,395.316794879012,299.2068078609672,448.9227763412648,149.4908393806696
487,276.9914492539991,291.70137232521944,434.15673558041397,149.24600907002494
488,224.5531547393195,294.97473018695683,440.32749275217816,149.62196762173554
489,181.61025183824572,285.4031451729291,422.01374324076596,148.79254710509227
490,300.7166358199451,283.5191615851071,413.5258279608112,153.51249520940297
491,333.21512539438834,304.03221965839174,468.40036704034173,139.66407227644171
492,285.4186042855937,316.5111304008461,465.8902864283199,167.13197437337234
493,382.12890976425825,335.1962351977999,430.6342936943396,239.75817670126028
494,420.58285576699143,350.23242177768367,452.9017852042226,247.5630583511447
495,311.90552993650056,377.0616010295294,537.7007359777126,216.4224660813462
496,312.4059854169222,415.9471420731628,601.7526096894494,230.14167445687627
497,405.9699418791316,420.53572485449047,604.1083165950484,236.96313311393249
498,521.0193801573087,418.86720561450784,602.6416746536161,235.09273657539956
499,557.617391591027,415.6837092589479,608.2917258324558,223.07569268544006
500,414.24898923355164,407.94039371926374,622.1333462705832,193.74744116794432
501,408.90322108711314,400.41774294077356,618.4390054971284,182.3964803844187
502,289.62105544758083,393.82489306368814,597.7243155028343,189.92547062454196
503,258.20277663913345,369.61102227062645,517.2286946019572,221.9933499392958
504,353.3113864296998,380.8066753144384,552.9729547713678,208.64039585750896
505,474.86943101771084,398.3103595266023,603.9518621101877,192.66885694301692
506,388.12029603959536,423.70421118702427,610.4898984926529,236.9185238813957
507,492.6185605402354,421.32671060626905,617.7139386639216,224.93948254861655
508,531.4290105722605,430.8489432052049,618.4677470430863,243.23013936732346
509,467.3780170705347,440.1476502617844,643.1135247499844,237.1817757735844
510,241.5602725738472,462.2585715360793,672.092855959695,252.4242871124635
511,419.96701462225036,486.42416011341567,743.93266262559,228.91565760124138
512,539.9603804137676,486.3641083203916,743.8257564526798,228.90246018810336
513,542.8967449596593,476.9648418068492,742.0343834244762,211.8953001892222
514,661.7776805815903,503.42383885330355,685.787716106834,321.05996159977315
515,531.0086480210917,492.60042479660723,703.5592329428133,281.64161665040115
516,401.5831514757387,469.83316725708784,690.6892672442522,248.97706726992354
517,426.7732518990269,449.34266816322855,665.3248054163603,233.36053091009677
518,344.2031162253764,416.7458033513689,531.4208946238397,302.07071207889817
519,380.5895776371314,387.189264482547,467.0001986832058,307.3783302818882
520,399.46325130264415,358.0924656897377,517.4108802482396,198.77405113123584
521,433.5996268985731,339.4199676022308,491.9415562737015,186.89837893076017
522,324.1128759393388,359.4682636473929,546.3663517618077,172.5701755329781
523,197.9055599260728,397.47151570358443,682.0122541748749,112.93077723229396
524,296.0657652864789,400.9701271181272,686.1981933726805,115.7420608635739
525,484.5411885415112,393.68064487514994,677.6734477439644,109.68784200633547
526,646.6123420304721,422.42181693983076,713.8714734873097,130.9721603923519
527,423.9535312044437,448.8841286852691,673.6463734727838,224.12188389775446
528,382.57325119773185,463.270474330018,653.9977877969105,272.5431608631254
529,525.301080392105,458.938393955249,648.8215079055499,269.0552800049481
530,383.1417421441413,427.31284933481754,526.0505863825736,328.57511228706153
531,396.7701847997213,411.8943920164865,540.759574295393,283.02920973758
532,454.2166259181279,400.8084970375116,551.8871391266517,249.72985494837147
533,425.23352968745183,370.7514459516519,487.275091725377,254.22780017792675
534,316.0243299761265,346.78301940866515,509.1540479501566,184.41199086717367
535,304.9719863449076,340.3515381065504,497.17919178532316,183.52388442777763
536,314.9017227910866,330.9793015530985,462.85489465583987,199.10370845035706
537,215.3627563432344,333.57638201229247,474.17063263043195,192.982131394153
538,351.74981568491785,331.0773646376162,473.65315640960716,188.5015728656252
539,388.61097004396464,344.5277634801049,493.0047472419458,196.05077971826404
540,443.4130929018095,335.1534212502781,499.159570803431,171.14727169712518
541,298.531208353393,327.08510349750355,520.2485162134742,133.92169078153296
542,399.1247782423281,302.9010942752224,521.2885225628532,84.51366598759162
543,249.28132718229932,286.29125409547856,492.0847911071937,80.49771708376343
544,158.88453207381264,279.48732948010957,463.91408749955525,95.06057146066388
545,182.4617511289496,311.22627957664344,569.1416681634416,53.31089098984518
546,272.34208878575765,323.06909635538676,605.2442911222465,40.893901588527
547,395.7856205942265,334.8596997867941,609.7464790297888,59.972920543799376
548,520.7038590291307,329.54093331345615,620.5963693742585,38.48549725265377
549,482.02449569353075,324.2427245938751,628.3038615068929,20.18158768085732
550,331.81555120215137,324.2874059996562,628.3144472789184,20.26036472039408
551,121.65316676044658,322.84204856691593,625.4346833748227,20.249413759009144
552,145.37429009188207,310.38310333361215,581.7491942096653,39.01701245755902
553,272.6548586262253,319.109900978761,617.6297537574268,20.590048200095225
554,385.66811856504484,388.6720264185033,865.2851577958107,10.0
555,433.491242396004,451.90107926217524,880.0726744336439,23.729484090706592
556,543.1120792095728,495.4689964590505,834.0934706596875,156.84452225841352
557,818.7504292803477,561.4173101540337,877.4966771078392,245.3379432002281
558,564.2565366661499,609.2331811683663,902.5954624526709,315.8708998840617
559,450.3497104700089,653.8617120841735,917.1434787473108,390.57994542103614
560,734.2930544911077,672.5103248227134,917.7779766574032,427.2426729880236
561,720.3792156653727,641.2709741018506,854.4585263518336,428.0834218518676
562,745.8909588066546,614.5515100374854,902.8097134777629,326.29330659720785
563,673.652368379352,659.7714531615275,927.2104248803689,392.33248144268595
564,600.0749742343082,685.274878451838,1010.9286552178705,359.6211016858055
565,377.22028821559456,700.0008152361079,1041.3445948573324,358.65703561488345
566,766.8893123383026,711.3283139127664,1064.3517951884444,358.30483263708834
567,912.817031523282,720.2461779191443,1072.0308766814187,368.4614791568698
568,823.4607731552609,754.192328289712,1097.9569375887186,410.4277189907055
569,825.1834495432644,794.7254632851838,954.0679352872056,635.3829912831619
570,736.0774164239976,820.9705800086431,1014.2689896841302,627.6721703331559
571,837.6980268282823,871.0837322221332,1253.385198436859,488.78226600740743
572,660.9522331838967,862.8364497535052,1252.0717046440661,473.60119486294434
573,950.6051294025178,852.5229529427328,1249.8205440848537,455.2253618006117
574,1263.6090970177127,861.0842861412058,1249.5172903213497,472.65128196106184
575,765.7297958748653,878.7997213689563,1273.268969945922,484.33047279199064
576,752.9889718678569,913.9723198444137,1260.6579561339663,567.2866835548612
577,796.0067488133085,877.899052736943,1256.4999855057458,499.29811996814004
578,961.7060734225364,859.583634134341,1157.9721013399114,561.1951669287705
579,907.1604225120985,852.4337373743854,1162.9582190910442,541.9092556577266
580,698.0922596502222,868.2204766477697,1166.641433128022,569.7995201675174
581,1135.401166799498,900.9209206601496,1211.7958015829213,590.0460397373779
582,715.6805185551766,916.8384818219872,1251.6958455254007,581.9811181185738
583,863.4961467815478,1017.2502221667885,1629.254779251618,405.2456650819589
584,1024.909856899967,1067.4800399694157,1614.012005121043,520.9480748177882
585,1073.129001555399,1101.439960028082,1693.3739773586385,509.5059426975255
586,1610.0426049257092,1188.563474076385,1691.7971452061224,685.3298029466479
587,1049.7009842686116,1244.8593624005005,1662.5105790025655,827.2081457984355
588,1373.1206072101634,1308.6906033272696,1706.3727641492087,911.0084425053304
589,1325.5451168932977,1295.0300697592363,1733.223685354726,856.8364541637465
590,1257.5673650503552,1155.0067774735112,1724.1064336157142,585.9071213313081
591,1471.728543387352,1097.2797322331076,1781.3684949973779,413.19096946883724
592,977.5052665791648,1070.3898114517388,1719.1844984775223,421.5951244259552
593,629.8795589256335,1054.31141682166,1679.7014652860503,428.9213683572698
594,645.6116675857864,1005.32652806309,1610.6293652395052,400.0236908866748
595,1184.8911617405815,934.6284738242442,1387.653784852452,481.6031627960365
596,1212.9963544827458,993.6660217266812,1560.8076673256744,426.5243761276879
597,914.6731437403656,1019.8216690763178,1524.55510677715,515.0882313754855
598,976.8421637154319,1050.880564825178,1471.0176140281724,630.7435156221836
599,1390.768101896223,1063.183451591267,1505.1835431810998,621.183360001434
600,812.9690903730897,1048.4050185922272,1474.30579330219,622.5042438822644
601,863.0239378278085,1074.1432408185246,1484.4508731171043,663.835608519945
602,1271.0113691032045,1051.6189623335854,1500.6631295717182,602.5747950954526
603,1109.547323489467,980.8718333272816,1328.9537877845219,632.7898788700413
604,1094.840699324448,929.6045180810163,1448.2559660116294,410.9530701504033
605,819.1722143208576,882.6106530976858,1479.630680827357,285.5906253680147
606,895.538198852096,830.8908031490294,1329.1895312777858,332.5920750202729
607,454.097883649233,758.6228034782736,1214.9495625143752,302.296044442172
608,534.0668829444945,723.5440939995827,1091.790047662294,355.29814033687154
609,908.9724194626097,701.809815326101,1061.917604795456,341.702025856746
610,603.6713257941755,658.9639566112002,982.4458160645977,335.4820971578027
611,849.2897329736127,650.7080389546285,999.4691309569446,301.9469469523123
612,667.0322636064859,622.7248753262601,1037.3924249477036,208.0573257048165
613,595.6171878477901,573.4416087125862,906.3234257715404,240.55979165363203
614,396.3064600532314,593.8865310853423,951.0848945042275,236.68816766645716
615,338.1847375459156,548.8822536626358,829.9950997717802,267.7694075534913
616,563.989553166893,516.5985806388596,786.526131370957,246.67102990676216
617,746.7857824034671,524.2654839710649,806.8819485507277,241.64901939140208
618,534.2597910146675,541.7712184285805,802.6044637267487,280.9379731304123
619,441.04655244005227,550.8887789524946,782.4721439821881,319.30541392280105
620,649.2855111732279,589.1222240432413,901.2602324768916,276.984215609591
621,518.8466012558406,584.5481614643937,887.0848412823689,282.0114816464186
622,402.00766121331424,590.6102076663764,890.2500805205214,290.9703348122314
623,831.6236688021195,602.1063050174215,881.2581866430971,322.95442339174593
624,714.7673443515338,587.3138249068522,865.7994986900355,308.82815112366893
625,576.6941144285462,580.2735156916273,868.7313994013077,291.81563198194686
626,521.5192338973682,575.3662557687195,878.1813297349286,272.5511818025105
627,545.7381503992431,547.3469938745695,767.4555902172299,327.23839753190924
628,469.5644367492663,517.2885768407325,683.5269954003666,351.0501582810984
629,367.6568417529589,507.60036401075735,665.7152923621882,349.4854356593266
630,635.4888355430702,603.4856491770206,1136.5905446104487,70.38075374359255
631,504.35842511467456,647.4834751130859,1207.378388076208,87.58856214996376
632,508.8766246187203,667.679977937071,1208.2735749154247,127.08638095871743
633,1192.7162300612106,665.9574350497235,1210.8920267092326,121.02284339021423
634,853.7229319517008,670.501373015255,1214.8063757439722,126.19637028653767
635,610.9399565171612,691.6626970936173,1217.7759197124512,165.54947447478344
636,355.5990415415267,721.0301849053068,1222.8970887886126,219.163281022001
637,667.2964013017902,637.6334422187286,931.3885122604411,343.87837217701616
638,652.487693663211,605.2473152182185,832.7693322243057,377.7252982121314
639,714.4490393005478,568.5015608851588,862.101775668211,274.9013461021067
640,608.9390312551631,573.5713796300346,851.4508914085711,295.69186785149805
641,627.02004294813,553.960407417233,820.5751599519645,287.3456548825016
642,353.71967618574286,556.2670649233339,826.939711307074,285.5944185395938
643,391.0877727556568,519.7853252496247,759.2141228065116,280.3565276927379
644,530.0195958121797,500.71312905058767,728.454738777081,272.97151932409434
645,668.6342962059167,481.962245514736,682.191279261916,281.7332117675561
646,459.0768615845843,508.2176021700091,676.8816735157304,339.55353082428775
647,475.43365786190304,501.53870720261204,693.0052342949721,310.072180110252
648,495.7638581971687,479.1569996774348,689.9089653648502,268.4050339900193
649,537.5071727726544,453.2740925968098,589.1833470153002,317.36483817831936
650,344.33550798387773,520.1303696060128,897.1530179491959,143.1077212628296
651,373.3476431359388,523.8108080355089,899.3581020780158,148.263513993002
652,487.4539466415419,533.5336721911251,909.2110933436709,157.85625103857927
653,927.0708006490046,494.9584412087929,918.9572427402509,70.95963967733502
654,501.1967268683764,487.4912524768558,924.9340330316452,50.04847192206637
655,563.8239072864815,479.00080427186816,928.4245884712947,29.577020072441655
656,267.4805558963295,466.59464643863123,919.5632993960785,13.625993481183912
657,292.0651868603179,421.0881942210489,691.3401646500689,150.83622379202893
658,313.9145057010254,404.02866875074005,665.968059315433,142.08927818604712
659,400.61084180888355,398.6611132427553,647.0533741912425,150.26885229426807
660,608.525635125928,394.95878572742544,652.681050702806,137.23652075204484
661,381.7800485762145,389.6869319718019,658.0717779310908,121.30208601251314
662,526.2510187305882,427.98943487170203,720.3365014055196,135.64236833788453
663,241.5642632890206,438.3969527026311,731.3566960189498,145.43720938631236
664,255.16221057095282,416.94113068152717,672.8414292076912,161.0408321553631
665,582.0320260003263,415.8852614003517,672.4933786675028,159.27714413320047
666,473.46346662538696,391.5013596701127,631.7383696630274,151.26434967719808
667,458.33488097820054,381.5974686607205,653.0054475689108,110.18948975253016
668,374.38896360798634,364.6082924166245,681.9067809492901,47.309803883958864
669,355.56370661891543,345.3505955455906,615.7564010253844,74.94479006579672
670,172.23702622327517,349.7244651726618,630.1822463852352,69.26668396008836
671,136.23797686228133,340.99947112832643,609.7175646461449,72.28137761050795
672,447.2281479030882,341.0763908001749,609.8376129371009,72.31516866324904
673,504.08055401488537,355.4486058320737,637.6783670094287,73.21884465471868
674,397.2599226678531,372.9495292718424,616.1549470105574,129.74411153312738
675,374.92740131092575,389.15897356441945,567.5431714834739,210.77477564536503
676,456.16921184220735,382.44200479300855,554.3079311310522,210.57607845496491
677,294.74349030165564,369.3047316762491,510.2123542117009,228.39710914079728
678,249.70408691032097,375.03111489925084,523.9327385035357,226.129491294966
679,400.2093665032117,373.325568090593,522.4949437438405,224.15619243734548
680,412.1196421975691,360.35572600142854,491.2900643467001,229.421387656157
681,437.34460522886513,357.3857063684959,495.68888081470055,219.08253192229125
682,362.9885736503208,364.23552600859364,481.6146433307749,246.85640868641235
683,365.38031721805635,363.92600458438164,480.8902093786776,246.96179979008573
684,273.953352871127,345.48834505042214,467.3786258904634,223.59806421038087
685,297.6528243910054,322.6164903866142,423.07791564256837,222.15506513066003
686,398.0427165337277,305.5637053276693,413.9207586671093,197.20665198822934
687,283.05602545985283,288.8398111464699,390.30603138709705,187.37359090584275
688,277.24162258220935,277.2938357914441,401.47484156130645,153.1128300215818
689,243.61907823770665,258.3954790685322,405.2840362757538,111.50692186131062
690,248.31305794966056,240.6107201739462,329.0392854540854,152.18215489380694
691,193.1315253859464,250.5356260287014,369.8864048118401,131.18484724556265
692,165.3643273306222,253.55082726333077,376.8832371780357,130.21841734862585
693,273.5494042716253,283.24283047775435,473.7033859439591,92.78227501154956
694,352.53036644313914,294.05928842360197,483.88745819409326,104.23111865311068
695,298.3480312246152,314.37639984686746,483.94744692863986,144.80535276509505
696,451.4631007386715,322.55779061646666,462.651995817138,182.4635854157953
697,324.028263570594,363.73075774798195,580.814837417711,146.64667807825282
698,335.3513053488046,378.921489210354,606.5302700234787,151.3127083972294
699,222.63406271781665,391.6402954013526,608.365641922421,174.91494888028416
700,561.7601741922327,382.7875249643221,593.3349290686004,172.24012086004373
701,458.86548667974347,396.34911783682037,601.612436588349,191.08579908529163
702,387.37967456160544,382.55989767555303,616.6233475478585,148.49644780324755
703,389.4937076794574,385.304131837792,611.2560347307079,159.35222894487603
704,418.9594136780823,340.2696143441749,525.637347764323,154.90188092402684
705,238.82676421993332,323.31024509351045,478.44499909101495,168.17549109600594
706,241.84370185348976,317.3006373826475,464.224605919294,170.376668846001
707,246.51855173691249,309.9594784724828,445.18256459959105,174.73639234537447
708,340.1499019250926,304.9682496720537,423.6212922611352,186.31520708297214
709,345.3124205855648,312.6309203170486,418.05624532279904,207.20559531129817
710,338.10559530830443,302.678621957751,444.4281729774559,160.92907093804607
711,384.02081207507854,325.2258723702095,474.9371595890453,175.51458515137375
712,292.46545873489777,323.4525757312129,472.65313967465835,174.25201178776746
713,172.17761333840605,330.4380110595113,488.3676358225871,172.50838629643556
714,404.3493046241228,363.26018440786305,600.256803125223,126.26356569050313
715,327.73682545211574,359.0040723370183,595.3565340131885,122.65161066084806
716,394.21046788365413,353.15108201610866,598.6600146698456,107.6421493623717
717,567.860808746766,360.0261824219743,584.509876660755,135.54248818319357
718,354.22802757916537,358.29752859129985,581.4263953050635,135.16866187753624
719,251.49452648853017,361.2219487762285,583.0673029824554,139.37659457000157
720,220.30331617946572,348.0855794037639,571.6283972139865,124.54276159354123
721,392.2487278094018,298.49405937139767,434.17680497742936,162.81131376536598
722,348.20776674661573,290.88661740626065,418.030343104131,163.7428917083903
723,302.25588227640236,298.037397853217,420.5756796034184,175.49911610301558
724,220.72016852020266,292.89785637972125,431.8479450891631,153.94776767027938
725,300.9759338232061,278.17465818916827,387.83134033646775,168.5179760418688
726,301.54998961722436,267.4383376738375,359.00517697143175,175.87149837624327
727,184.3265258649955,265.06130284824565,353.34815428210646,176.77445141438483
728,289.1863404755308,272.4514919029195,359.57835176698694,185.32463203885203
729,273.0535231393007,266.7466035188621,359.2190531767534,174.2741538609708
730,285.61663849725943,258.0457569942716,355.3221158021906,160.7693981863526
