bot_address,total_volume_usd
0xfaace66bd25abff62718abd6db97560e414ec074,40668.35698169571
0x43de4318b6eb91a7cf37975dbb574396a7b5b5c6,40507.41651815807
0xf55b0f6f2da5ffddb104b58a60f2862745960442,40474.106614495155
0x517f9dd285e75b599234f7221227339478d0fcc8,40449.15692840672
0xa6f332dc61544d127021574284aad6942f58de80,40359.401432447245
0x824a30f2984f9013f2c8d0a29c0a3cc5fd5c0673,40343.78431662596
0x616a9b6d813c794eb5796b87a513202fbab659bd,40310.09196686333
0x3452a7f30a712e415a0674c0341d44ee9d9786f9,40228.341788046724
0x724934f5fdd0e938664a39b0b484d055e24f680e,40185.9346601444
0x27dd7b7d610c9be6620a893b51d0f7856c6f3bfd,40151.44709765834
0x7574b219e13d8501034a53aea669d395e3996f37,40037.90500812842
0x1c509c062864b9d7771b94d438d8d92adba3ee18,39814.690429126385
0x36f5580e820b9f03f119fcee9acb43e2e8de8609,39805.46153735099
0xecc767aab9d701418e6a556d9cfb1614fa04cdc8,39804.50316348949
0x120b3712f675825003ab0f73b3439b950a437f2a,39725.96984795316
0x76911e11fddb742d75b83c9e1f611f48f19234e4,39627.678529574
0xe5ae9d3976002433fdfb64838ad6acb5212e70d3,39547.560044662896
0x5ae13baaef0620fdae1d355495dc51a17adb4082,39530.904785759056
0xc57cac126676471c547d2d9b1c283e56ef1b28f4,39525.571199766346
0x9628105808292699874f20d77d50a09bc26850c5,39433.942286540696
0xec5e74814f3f8cdf6dc919a9e32954496379c075,39368.41182690764
0x40d40a63bbdac1c0af94437280c104dcdbc4a690,39353.76826795586
0x92260eacb7e953f91b7238ec2ef19812eca4e45a,39274.28033843735
0xc2839a5200f0ed2764f8936a42365e4a30f4bd34,39251.11562680754
0x5437bd71a64a80d9532677701c7bbf913667c127,39209.93447570808
0x5ed0dde7441efcd728e31cfd055c4c7efe20a57b,39181.740262374915
0xabd50310f2a409257576ff4337ec0ab664ae8cdc,39141.04215039644
0x7f517657496c09c43cc28d0ca131e35dcd557e02,39092.13717267584
0xeab02b0d8f969cc6f6d637861dc1a3ac9ed8e72e,39021.92080397817
0x4e5320503965cbb2f622efdb59385e1bc40ea289,38998.685137546345
0xab51e5a913a91e23d47ccb9818fbb87416ae12ac,38994.8978262659
0x52c65cfa34149028778d245de1b9cdbca7b10fba,38969.46802243372
0x9bce95eb777ae77f94d8a952f04aed235ef4d613,38958.857329370854
0x06bf054b9aafc075f9be814e1b7f948c6e845596,38950.22757261225
0x191f632a679988243895dca08bc41cc8499e1bf4,38913.2872335021
0xd85de7f6c02e30f532d539f3dd30dbae7c7f1baa,38892.851483725644
0xfebf38b1d34818d4827034f97b7d6d77c79d4997,38810.693895287885
0x29baa9ebcce8552b030bc1138d5d64893018b329,38806.14074243077
0xf239009a101b6b930a527deaab6961b6e7dec8a6,38788.5688709185
0x5cd98fdcf62dc69b7d8307837c73a50759772538,38593.013085117804
0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,38503.30593432441
0x78b35565c84c8949ca632b5c6ccc094e9a350e8f,38454.613524820954
0xb10dc6c9916c2ab4f75249e8292da149989be90e,38435.36135475568
0xefdbf897ce8ccec59e8ea34dcc49c29de4c3ae6f,38249.33461951126
0x6546055f46e866a4b9a4a13e81273e3152bae5da,38231.10073309223
0x64a078926ad9f9e88016c199017aea196e3899e1,38218.573379127796
0x35d9f5f160de41fb9f7be4108abcee6508a1479e,38205.75687169644
0x481cbb71e950557dea963318a4e0c03a0c642c7a,38139.87975166284
0xa2726101013c4a6eee70f303b0fc3f7210369103,38130.00508087945
0x051f301bc65b7caea46d7eaf33852afabd00f283,38102.59524264162
0xba5fef96bf7a8fa10815eebae20c4a19fa015071,37996.6785577124
0x4e665157291dbcb25152ebb01061e4012f58add2,37977.41660868631
0x55d8ec728ea72477c6db12ca497a803c8db361e9,37958.73553029883
0x0e2c4be9f3408e5b1ff631576d946eb8c224b5ed,37945.35095786302
0x82a5bd349d3525fb4c37d3bd7aa4387a651dcb25,37801.08965119589
0x9ca8aef2372c705d6848fdda3c1267a7f51267c1,37720.101759208395
0xc03c6f5d6c5bf2959a4e74e10fd916b5b50bf102,37718.88908427837
0x79b5640749894f73f3203fde323f9bcc8cce3397,37620.369568113
0xd034abbc642f0bb74509ed409cde0718b1409e33,37606.031699430765
0xbfba6254831605a6bfa1d6df1e4b85a22c5061a9,37564.17181366073
0x3e7ac3dfe933d3027a5968be23c624f1309b1b02,37488.235848357865
0x757d8d585ee1488097305bcb0fcec1ac4a55e9d6,37447.924312261544
0x43280167e65122a29b0769b3dc89ee4af1afdceb,37438.13950127872
0xc987d503a9f78f6d1d782c1fff5af4cb34437e3f,37397.24455121159
0xf9d29c7c0691ca27f076828b4c1de6f6b14c0bda,37295.31326986106
0xbbb08fcb328b406e3e2c5ac5cda854001302fcd0,37274.98950097832
0xc6eecefe6ec72215a6f832105408490f443ea60e,37200.21323382804
0x9f5017a8fea97c1f502dbf177f528b2f72b56d47,37028.14439975716
0x5b60eed941aa99bb2d8ee6359872ed64e64280c8,36921.98874061125
0x239219519dfaa3b1d885bcbd0c03494cf37f26fb,36901.47975937424
0x7bc5c9de2dfe90cfe1e01967096915ba8ea1bc53,36879.5013238487
0x7618c038113503d15029a41857e352f43b4dcc6e,36878.47505069551
0x871aae63d49a2e47f2efb922856e6f406f725545,36868.52156748644
0xc1850ef2b8e5c69304c57381583b8553cd87ec5f,36796.620546617254
0xf4ed7b619ac2accad5933961b05e668b42703178,36736.1569284267
0xc64350c0eab6faed8f17cc2cdff0761c53fb4152,36606.09420052713
0xb725d6bd033ab6ecc5fb071687f92a9b3c81bba6,36581.36070376694
0xc8bbfdc2012f8e303dee741ef4eed49b48b45a96,36525.53468435496
0x29c827ce49accf68a1a278c67c9d30c52fbbc348,36504.513131296975
0x57b9394323fc58b724c06722ed299f3c5ce87131,36475.882864962456
0xd75d1b30967d94b105f82f572ae7591cc3c48beb,36471.158619979644
0x797e1dc0738f2f047d7e0dd185e41a35f87c5618,36376.69117876011
0x0e16ac2db2be57888dd653a1921d7e9d8f466cde,36306.41115097061
0x88051b0eea095007d3bef21ab287be961f3d8598,36300.86824383603
0xb7426bfd2abf64428fa82a71b0d44b056ffcc286,36266.35654605954
0xcd909284ea4454b9c4f6c04685940c3968f15113,36149.06545143168
0xd9b20048314d396905a4126e0dd876d67a66b6cd,36132.44514892426
0xdfaa9beebba7e286a95aba425f2197c1b8d83a78,36114.05644727402
0x484df07417882bb6a56da8a8bc57aa2943f06fab,36040.6593216851
0x7e9570fd7b4f1362ab924dfde29096e0b484e009,35995.92784022275
0x07bfddb51e9f93df5a48717b8630cdfc152f7ff9,35936.609574771224
0x7c470ed7a4f211418e0fea1df4a0ae4a0ecb8e6a,35871.21244523465
0x4acfb448c585f6e1e8f2ab2bd415f399bd1b8e09,35838.55754352432
0x0b75abafb0ba585666d034dfd2d9d59136c31672,35680.89635948221
0x77cf10733cdb9d0fc8b894716e03f8a15a4f366d,35679.28109220584
0xcdb4cac89dfa55a00c9f7cbc1e2a6d635514d9ac,35660.75046144209
0x72af4d1d175672d1f99506e68e6e7cff484be4de,35655.09829950578
0xd0a4c8a1a14530c7c9efdad0ba37e8cf4204d230,35621.999716706545
0x5c3713086a38c0dd60885dcaf38ce5de83910a63,35549.410726072514
0x06f171de64205e4dd881c49d57e6e4ada7c37726,35524.828312208745
0x6e229c972d9f69c15bdc7b07f385d2025225e72b,35472.90297331255
0xf050ef6a1356c9e32812f055ef46a6c29bedccc1,35439.68153215042
0x7218b8be2ffb64284a4cd58be8591f69213b728f,35419.531327024815
0x6f4217a5eb2e8de0e4fc0ef9fb73a1428d67a626,35405.761527460585
0xbe7f576c55cb28faafd7471561b95f28c27915f4,35358.67777386987
0x9ab0905b39505d8682b58a57a41c4100e9c62ab6,35338.35134998111
0x7685cd3ddd862b8745b1082a6acb19e14eaa74f3,35196.42309851256
0x05767d9ef41dc40689678ffca0608878fb3de906,35148.44382908841
0xabe4f2d9fd2ae59e1b823681b26b790603bca2be,35137.93287142203
0xc2adda861f89bbb333c90c492cb837741916a225,35061.89612916524
0x9328e200c18fa77916a373ffd7dcbb0872fa6c60,35055.955772250534
0xc4704f13d5e08b27b039d53873e813dd2fad99d9,35033.50111364116
0x9ee128e440b07cf4c9edadfeb8b4fa7417c7c736,34977.8408245013
0x8682fc63dc2525fd2e5ed4e28e207a2fd9f36dab,34935.70888879575
0x488e55180c3a6f43a463155b9d054675a6bc0a04,34861.795007845474
0xf7bf857c76746fc784bd3f1fa2f8933f46faddca,34858.07851019907
0x8b60a18b5bbe732b336d5a1f3229a3d0b7fa1f50,34789.05996042497
0x77ac18058e0f86e7e762202bf9a414e7d77f5bb5,34757.47828637538
0x714437fbf4772558843cb2d742d242408de9ff98,34711.02355671456
0xfad5189030f16789f7a8e6f5c8cdcdaa3ad51e92,34671.24536979617
0x42a59d187a3b9b1b455d082ba852acc1b821e846,34543.05778539086
0x1fdef1f7758c9ac6d9ff01e09ccbd7f04bb69dbb,34535.38136345797
0xcba27c8e7115b4eb50aa14999bc0866674a96ecb,34522.93003936647
0x22def8cf4e481417cb014d9dc64975ba12e3a184,34510.950700586814
0xa32a8ff79a909d1a5084839d6feb8fffb8d6baf7,34475.85317627773
0x20b2ef197302be35c4c08f466a646e5da75a86e3,34455.59149748683
0x3e1ffd340341e9ba13a8c5efaa29976cac9fca9c,34451.20330950127
0x5d95bb70e1d8b7fabc286bbc163642b3c39097a7,34419.062439163325
0x3494bce3af42f4b396df03fec687ec2e4bb66a57,34289.261794629485
0x0928592f80d63d474257a7b797120e301ba2d987,34274.908342385716
0x30567b5febbcbbd495acfca10db7fda5129e4b57,34162.21197562206
0xc485bad349c52d62c2d5bd2cea28895f0baee7f5,34126.86148240589
0xedf1fa564a91a5664f172470c47450af17724757,34063.8327726834
0xdab143548832194c8f2677eba9830e0b453b37c6,34024.4757676567
0x9dea402a5fa8525abf709c314756c10dce86104e,34021.35826593396
0xc979091428a2c29f1f84d5cad767da90b224a513,34004.44544600608
0x40eee540035c2219515571c91bd406ac654423d1,33907.17257794478
0x8a694ef09ccfb2180003c0e542c71c07de583918,33864.7315966389
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,33749.107029791136
0xd69f1cf59e3c3e79997db295e3bee715f8ac6727,33695.98260416919
0x698ac4c529b2955513f264015d08b5b18fc95100,33493.040879812645
0x8fb9df17cc3f99862f85331b63ff9873d81022c5,33428.682724402424
0x19ea5b1d24f5dadf2c26b0662ac55415cbec12aa,33422.54916114266
0x7d4e22a6abbfe86f730b179d2b934c0981712f45,33413.56276149078
0xdd51121d1efc398b4c09fd0cb84d79ae2c923fc9,33370.640498609726
0x50dfa53bece659481fa89e5b3570f9dde3830cda,33332.27617500654
0x7f4ced8e5c4313de2cac2850b26ae3fbc692b736,33264.46401222896
0x517f451b0a9e1b87dc0ae98a05ee033c3310f046,33256.74933275496
0x18d02326bb38d351cd874a0959aefa8c716893d5,33254.68868750804
0x08866a21550853e5eef6ef40a8daf871b9843fff,33254.03603738836
0x16750a188c55bd7448f2a03f63267533b797007a,33214.934479922435
0xeb018fbd9d2f08e6da7844a73dd32ce4c4f38058,33181.719309197666
0xf322d3c7c1c346254cd4452eb2fbce46f14b7931,33148.23271854527
0x71c1d309dea75c5a2feea55dbee68aac6768c12e,33064.62094339151
0x30a6a6477cb09c2a2bd6a7dd32916e04cc3bba03,33054.61826621415
0x48c0f5e663d682a6450995f210fd1ef8abad7a61,33013.84826688009
0xb6909b960dbbe7392d405429eb2b3649752b4838,33007.52452395626
0xc20d316a821df911595df653d1eb3ef34a000002,33000.71658307819
0x8d2557ea5450b045977c54c85b75e63d256d6853,32992.71955066114
0xed49728e65246d81fa65f832fd5197467abbbc40,32922.33676644827
0x60c68469b0e9130f05ac8ead575bf5d9705c18f9,32914.90951321251
0xb51d5fa154ebddc4519131917466e465ad079a91,32894.052292272965
0xe364992388319410c62eb4595d848c8ceb41172b,32867.801016750615
0x7eb6d3466600b4857eb60a19e0d2115e65aa815e,32866.542165523875
0x56ec3a5c341445767e4115ee53a0089722c1bffb,32864.70179427654
0x06f00544c0bc62e6db10f46d370dfccdc23d8189,32847.06533189227
0xea86f2362a91ad9f725934fe33aa1ab24775fa0a,32828.09813462063
0x52db713d60249e52024dfb54a5b4c32fe0893f54,32804.34151322869
0x593974accc0ec830d8ce24e12f4629f05315c4ba,32742.14099888746
0x428d6648d1cfb93f495e84095b3c4c8217332e1a,32721.01503523258
0x0a603c08f2d18567daf853190cd836de55551dd7,32686.013011479798
0x2ff4123ddee3a17c499136f699fc4aa9f110d5ed,32650.524059414405
0xda275b774a247dfdbfbff91592a4822b8eb9eff3,32641.997935515657
0xed7ef9a9a05a48858a507c080def0405ad1eaa3e,32500.600553181484
0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,32495.520032452383
0xb56c1c0d9c7a692fcfda8385b9da5384782493aa,32483.513133945602
0xcd8286b48936cdac20518247dbd310ab681a9fbf,32461.25489762062
0x2f00a841fdcefaef562345635d89907f6dc065ad,32381.57634914414
0x5449bd1a97296125252db2d9cf23d5d6e30ca3c1,32378.178609041628
0x83fe4ccff9b72adc0e164e8fccf3fc3a982d04f7,32348.978957393545
0xa0e3f8c77affbe69e94bb0edeff48d002d40b35b,32340.557537273697
0x0e325e6b4f2143a2d875b6d5284a40453400e131,32253.69913354861
0xb9cf5bf7b4d54b43c504e303cec7d609243fcc61,32186.944915279928
0x5a1822f736af7c8d164a4555954c3504bc4fe945,32118.348063876645
0x89e4d042c27210c2cdfc472d3ea4a88d30e4c245,32115.04731839821
0x1241f4a348162d99379a23e73926cf0bfcbf131e,32055.05323298761
0xd9e497bd8f491fe163b42a62c296fb54caea74b7,31967.36995250312
0xdf8ef8a76c33b4f259bb72241a8697e307548c8b,31880.46432235784
0x331399c614ca67dee86733e5a2fba40dbb16827c,31795.19221581543
0x23bff8ca20aac06efdf23cee3b8ae296a30dfd27,31695.404752226426
0xdfcf744c8ae896e8631ba9b9dc717546646f6708,31589.737804436838
0x0a09cdb390d3b6ba9119843a92c14b2428e101bf,31554.099580571452
0x4702abebad5281b53ddc6bf474f271e5b38033f4,31488.43845451309
0x519854dd32b4f34f9a407874b0b69218465972d6,31456.568235706352
0xf421c3f2e695c2d4c0765379ccace8ade4a480d9,31431.20510521157
0x29c830864930c897efa2b9e9851342187b82010e,31411.599925353177
0x707a2c3779fec17de5e8b752becbbd1ec47e684c,31361.62955988796
0x7e5b61d626507debe93da08cabbc417a7a7fe9b0,31299.674429645518
0x7ce04536279a74951c1a0148b5488d8a027a9bf8,31202.132578023793
0xe2e998f6f498cf9acdeda38de77ca95d1d8288f6,31189.948714676662
0x2a8ff49323d42be0af7a1b2f3005b67da55e0c6b,31102.88957103056
0xa0d743506e340b96fc1bb5ef4ad9387bdf4a5fd0,31054.377831687343
0xf9c6289e43f2a37bb00f6ac5c7e92af0a1cf2915,31026.79785128562
0xcae2005e6a3ce4639707ed899c2ee3132d882d22,31011.24433352847
0x167beb5bb21bede7461ef8716f765371e45588db,31000.274930588417
0x407e7cb19353e58217709f2af53ab5c953f7308f,30928.50969366606
0x31503dcb60119a812fee820bb7042752019f2355,30855.72285119231
0x5201ca9898c30fcd3f1e4fd832188ce25ffd2a24,30791.41219860157
0x913e197ab56469be9c6f1f1c84520a2ec8a05ebb,30781.679384408046
0xe3f42753eb7b6f0818f7a7f2150ac78c53c391e9,30721.55498505924
0x9928e4046d7c6513326ccea028cd3e7a91c7590a,30640.070206202934
0xcb22d02a2da420610f12d4d4c8b4e66df0f87740,30630.972624417693
0xfbdbac2d456a3cc2754a626c2fb83c1af25a3a6f,30600.764503269696
0x9eb012bba6b03e95df4785f4896548d69baef7ba,30544.437733731444
0x06435b9bab75b85baaaa75b86b25dcaae2319610,30536.947300531865
0x337b23beb14b61c2574b5c8af79e5e47445ef35f,30321.499108755954
0xffa0424933b448f5381f23b522a1891fc439fb62,30269.200415227562
0xd42e338a6fcf2e343afffd4eca59e8eca64bad39,30158.488811766936
0x08a5a1e2671839dadc25e2e20f9206fd33c88092,30126.834852547458
0xec3f2aeb45cf6f6ca3698489d63a483a2f38b151,30093.293107329562
0x76a5475b0334f2e28d57e7065c79d800a02654bf,30077.780238522602
0xfe0df74636bc25c7f2400f22fe7dae32d39443d2,30037.511274156972
0xc44821a9c3d8835cba6d17f4c4db4133b1d7c382,30014.680986114057
0x80f1c5b8fecdf16efd53dd5832fe0063a5bae0a8,30007.81211238321
0x82ebcd936c9e938704b65027850e42393f8bc4d4,30005.726637765278
0xeba623e4f5c7735427a9ef491ecee082dd4bf6ce,29983.897375015928
0x4c6a4621073e9cfcbcecf000bc2d19fd4c2c25c0,29907.06145294386
0xa24aa74113fe28bb674163920e7d48a9d1878ceb,29899.235402532446
0x9d406c4067a53f65de1a8a9273d55bfea5870a75,29896.45324971776
0x9cd1e0793ced49f5e592d77328967fffc6ea7516,29867.68852477537
0x1622f1bef90233a6993f3bc85759adf5b9d9d7b9,29845.751659176374
0x6bcd2862522c0ab45f4f9fe693e36c791ede0a42,29815.058109018537
0xcc76f26309e5cb9d18e50dd809074bf69c341a41,29810.48688154537
0xea8126fe3949ef575408b742595c5c55403807ff,29785.448650203343
0xaca06d0a4712b1745eb38f32f4b3e09fcd2dfca1,29782.961175915174
0x757e28bee5a7360a7a6a619a098c305bc5c2c750,29657.12678485225
0xb2d13dc767694043773e4b57f95b12971235eb5a,29641.447596167054
0x67324985b5014b36b960273353deb3d96f2f18c2,29592.651986258756
0x482eb5c0e969bddce69c1be4508e6a2223e2028b,29591.292319104374
0x6208e69d3253420d995592c32e2d5a3918f8654f,29500.739284156654
0xe325d860140de5e790339f434ffe070511936649,29496.53058620782
0x3610c0fcfb08ef62f19924017fb4cbfb09db9f6f,29251.481143083434
0x1c934bc86839b5718a1bdf69880de56f65388531,29195.381267899953
0x4d8606b58ed3d50a6044576df48d57e493e784a0,29177.68770216304
0x0b1d8faff1fe1ead5ab05729b0739d758ed26024,29172.591325568177
0xe8b977aa5a9303fa94818441d78575e0f697ae72,29161.00862807864
0x2c19d5905eefac1869ed9280ec5adf6a7b0c36e4,29124.111592304587
0x01c49e7550d670759b2d54cbba3b65ce3a2e39a2,29120.38204750195
0xc6b1555cf6ae2cd695bdc418653ff7b9a3d9aeb1,29075.835333161158
0x6c431fa9aacfbd80271a40e9243837c872d61ffe,29019.03464120404
0x055fb841cce69000fbaff2691ad39fa6e23826a1,28992.417821798685
0x52d235eab5a7a0b8b41b53b96873314ab084d0c1,28873.15322099331
0x54ccc9347c5dc65ed5fbcb837880badfe4f00dfc,28856.78994850773
0xc0f86da573c00db242efd31553b83c03df4afb62,28841.04153825946
0x134dbc7bb96bb9bc3bd269e7b1b6e2c1cd595153,28807.14968346164
0x44fd09ccfcbccae80e23a4a2236b101087d55a18,28794.36851423335
0x81fbbc40cf075fd7de6afce1bc72eda1bb0e13aa,28786.499318204602
0x03d93835f5ce4dd7f0eaab019b33050939c722b1,28768.737401299983
0xed4cb3766090ce8a6b0894ee82ba11ba5c504209,28766.550229093584
0x0e2291246d4f948498b14fc8097eac6542524448,28754.820825021263
0x26aad2da94c59524ac0d93f6d6cbf9071d7086f2,28703.953215548376
0x4798b81fb132b1ce2ae9a1f609c8be0bee8dfe4d,28647.483047779362
0x8290c0cc711695047d95e8240248f35412857e57,28584.918682698284
0xc47c20f194c4dede0fb63fa4e29bcc04b37c778a,28530.97798126415
0x541d846ddfa1efc15ca612bd76e2b595056edc8c,28474.289936128018
0x195c938e41b02857e62de92d14d2e20d642d1239,28384.06851090317
0xbbcd9986304fe340870f4816c614ba0c7a53512e,28330.155877584624
0xc541b5b9718d6df5ce63f77ac1a78ff1a63e49c2,28280.200787356633
0x9e4738c8afda4c1017c7a9410f2f910cc3571a04,28247.955059919994
0xfd4d830abd79148c56bbda553f086c398bb41bf2,28231.250420767938
0xf6048f2a7e1c44012265fab271c8eb89bb74bd4e,28159.82348565285
0x8805451d0f18156f524cb29b9834a0a07f33b5f7,28134.10574798256
0x6147805e1011417b93e5d693424a62a70d09d0e5,28043.16651095224
0x1238ea8f869e370a9257df36d2b75663019277e3,28035.934234413533
0x5ded9d4f98ec80f8c85fb40cbd856ce90ad36692,28035.778766647807
0x60b442ee8b66f3cd2e6bf110dd47acc3679be2af,28025.93352164178
0x93c3a540b2422357be6571a94ce631065871c02d,27998.162576036666
0xede8dd046586d22625ae7ff2708f879ef7bdb8cf,27985.991314975283
0x05f04f112a286c4c551897fb19ed2300272656c8,27981.803389084373
0x1d48fc96200153033476faaefb837e3381e081ce,27975.856026842906
0xcc810f10515c89ef732c304496b09aac48fffd8c,27962.308067538197
0xac8602b95c7f4c661317e60b384279bd77802bed,27948.286541651752
0x678e3d8c5991b6a3d27f68712b3be1d9a180de68,27921.444017660928
0xa89a1cdf5fe93d754b6064b9f761747d03176c54,27912.979149806863
0x8bbb2a138cc553e0512c7f87c342cf4e0502f58a,27839.57009346137
0xc3d82b88845a1b3d1f8b56a1ff6ae4b69f2f3bbd,27781.64762547679
0x20a7d7fe56be8cf271783561afa3dc7d98641e5a,27668.96198431503
0xf81c2b2d948c1acee403f137576d48607d365dbc,27657.111254028066
0x65bed1aee1db0cf54678aed9e93d465a84e0b9ef,27623.093225587378
0x247748c6d88eb7e79fd262d5c87e2fcd87aee99c,27536.25968660639
0xecfbe9b182f6477a93065c1c11271232147838e5,27512.95576158112
0x9753ce4c42c7453b41526342996fe4b716b1af34,27503.673151036335
0x5eafef1f481acd69561ce02c3ef537cba1c5a02d,27480.11911288958
0x1812ef69e1753f908229df40d304a5fbdcd52dd3,27476.268734114692
0x39095bccff01df7f26c743441d324078dde61049,27395.354955562634
0xca8609526dff646034248308fb2a62d663620227,27356.587253549915
0xbede5966840f1df7444616502ac5e32197986b5d,27337.4660572673
0xbe623c749f31a54abfc5691c851ba492271ccd07,27288.71395413219
0x8a633d6744d674c7c4f70020b6dacdd0bae48a32,27250.843786339443
0x4ced7fc553098cb5c23a9d8339bee8175efcb66e,27250.805574418213
0x55b81f41cd14fc6f7acda7aedbb05897efff1096,27235.86495799939
0x1458770554b8918b970444d8b2c02a47f6df99a7,27229.242232248755
0xbbb9bf440d0f686487925fef3b0a0f9aa67753f6,27215.86816860191
0xb76e7fc28e3c78455c61d6c4d630e0f1e121d254,27186.34878376751
0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,27139.559092110478
0x1dd86410f15924601c49cd8a43a53b3430ebc53e,27060.87546175397
0x6bfc42d89a983df0c8beb3454202d29e7b840c96,27029.575612214263
0xb2146221466f26c3f65dd66e8bf5c57355bb25b4,26955.029055614432
0x366197c62e8c088ecffee95d1e4a3f2d6f233808,26939.804179187202
0x60a84e22d9d2b7fabacc3fdc987688b891acbf49,26884.028933308196
0x176a8bb54956ca2a2a5726a65cf76400007ac6b4,26861.783888652128
0x03494856e127663af7a5226855ec3841d0d0b57e,26833.522245223903
0xe3fe800b0de664bf0bca8ad58ecbc73b259047b0,26828.26298718097
0xbe69eb8ee10b3b51f9cdb4aa0d4c7fe83971a650,26811.57207339835
0x349ee001d80f896f24571616932f54cbd66b18c9,26800.412026809438
0x54e58c986818903d2d86dafe03f5f5e6c2ca6710,26799.453072846216
0x1df4c6e36d61416813b42fe32724ef11e363eddc,26794.18587118285
0x645c3a387b8633df1d4d71ca4b50d27233bcb887,26786.683173244404
0x6c3ed7295061dbac761c87eaa63dd2523de55dd9,26771.545901381065
0xa34f0d0314db32f41e1194816d56d55d1f7ca7b5,26770.53596230699
0x92560c178ce069cc014138ed3c2f5221ba71f58a,26674.414985161147
0x5233c9541b40e5d2c9ee45fc40e351bf8311435e,26662.484527422966
0x3d71021345aed9ffab1efd805e58aec9c857d525,26659.12803558739
0xd2ee16213e487bf174f94fedb2506c587b02d871,26649.223576731016
0x11d7dc948e62c104754844ba1871fda58973adb5,26631.286682411213
0xbd1976064da742da80ee93438cb60e00f8144f68,26541.329204493348
0x3af7a58d54cf014675af2b7ebc222c3166bf5692,26444.75636627624
0xc29305aceff6281cf0def0c7909a4e7d4ecb6b07,26428.077587713968
0x627846f6131a4631ddf6bb53bd682ccf51f623b3,26415.020262301
0xb1c376e3b8c426d0ec6d2ad83e98aee3bac52f7a,26413.948627453043
0x649e681818915271fbf9bfd819490b42254cf78f,26411.683102934247
0x577959c519c24ee6add28ad96d3531bc6878ba34,26396.098213273395
0x357f382d3c45e679d703942059d0706ab7e86cda,26346.04003840015
0x211bf7fb0e1164ce62cd77b07ebd4865799691ad,26298.006766939066
0x03faaf5fef80b7195f20b7fccaea94d39b33a6fb,26238.743453
0xa8d08dc16ba94bbdeddfee3fd4b98f79b0703dc9,26203.374009498395
0x719eba3fb0799e215b6f82872f947418298e395e,26150.326609858002
0xe740acefabacae3e125e9e4d7cecc351226ce831,26137.894100696463
0x7197072408feca1c2d7c6d90f52566baa31bb3e1,26134.22460871386
0x496ab075f43991dd794baf982dc3d9817a49b33a,26117.392164503977
0x11fa2aac28f4e84b2e5b9907580dbf44a1975912,26067.12266126361
0x06e90c38b8e72dc013209b45ddcc257a0b20505d,26038.615011270616
0xd1a8ea818eb7d78de188f13a8676267d1906212c,26035.0074111597
0xcd5a203658c7f86b23b2a124c6d6caca8dd3e76c,26014.98265650189
0x1b794779513e2cc99ed5e120917834693d7e93b7,25969.752789884176
0xa91f80380d9cc9c86eb98d2965a0ded9e2000791,25897.97994048526
0x9386ef760ba52931871298186ab64e71db53ceac,25867.97456687123
0x84d9b06b335c5270a76ddc4bf4674d238a5b5f8a,25865.87122383835
0xab2d2f5bc36620a57ec4bb60d6a7df2a847deab5,25778.460884602133
0xc4d4408713ca0155d6d62ec6db74fceff29fdcb2,25775.96032392206
0x6c5e03b4c4ac8a6a8b42e8d21ce60687ab894340,25752.27562045843
0x99e70a21c72effcd7671b644fbb43776abfe7d95,25745.842884262875
0xafb5557b06787722aa4590fe69d7518cbd444784,25704.46943534605
0x59f7a66a2fbcaf203cee71359b51142238f85b78,25675.559562944738
0x7ef42a0892ccc105a291a0906ca80fa48d3f1835,25668.03105319322
0x42b7b8f8f83fa5cbf0176f8c24ad51ebcd4b5f17,25665.13770399274
0x654363363dabe392bc7f171a168bcf707178c924,25602.161143005702
0xdc2b82bc1106c9c5286e59344896fb0ceb932f53,25580.361660379458
0x68e822fb433c8f86ae7b21dcb54d452dd6885009,25486.718465218582
0x13dab34047ec793d4628bd4c5c0ea47e6d433841,25415.90818102959
0x81aee07f99be78d88881fa6d98feff7555113635,25402.03835203716
0x02b4c86171ce35f89792b2e92867c2453bbe746a,25368.49371153243
0x00916eb312b2982eb86a7714be64546baebc1a5c,25331.54000289579
0x833da014bb0e51aa7760b2675fdeeb671ad5207d,25289.207823911245
0xde93684627d4e34d6ef96adf5bcabf10bbd8dd81,25196.15776682976
0x02873a41686cbefc284f0b537afad8afdbd6648a,25190.098534570025
0x78ab16803d92f6db77ef6d4e92fe139affab78cf,25180.335180689617
0xa2b04f8133fc25887a436812eae384e32a8a84f2,25147.47292591169
0x10d6db8c60b5523f098bbd6bdbc9bbdf3abb0f62,25078.199719474756
0x7a5bef8c4b1d511bc076a416b097eea798247301,25055.109263991053
0xd91c72da93288f00385e3c2ead75623ebedf9272,25024.191135265206
0xa8ef445350d3da2bff5157b71996799423e3d491,24987.44061877083
0xb89b97cb5d0d69d4a4f068aac33298384603c128,24976.783061730966
0xc98762a049a59c5e68f25ce02c126276d2c89785,24859.580567584377
0x2f711da0c49a7fa69523569151b2bc02f608f64f,24854.691355323717
0xee6fcb1414c615f678ab51c0a4338ad2c0f56a1d,24833.402330857454
0x6d57a53a45343187905aad6ad8ed532d105697c1,24828.786634236465
